shipping_date,seller_name,buyer_name,buyer_address,buyer_city,buyer_zipcode,kode_resi
2022-02-05,PINZY Official Store,BELLYANAWATY BUDIMAN,Jl Pangkalan,Jakarta Selatan,15508,1143–2022-02-04–2022-02-05–32–11
2022-02-05,Beauty is Here,Johan T. Gilbert,Jl Pluit Mas Raya VI A Bl G/9,Jakarta Barat,16577,887–2022-02-03–2022-02-05–119–232
2022-02-05,majafashionhouse,Christian Dieter Scholz,Jl Tmn Sari Raya 5 D,Jakarta Pusat,16817,1312–2022-02-02–2022-02-05–57–187
2022-02-06,Anggi Colection Shop,Edy Suwarno,Jl Ciputat Raya 16,Jakarta Selatan,16820,946–2022-02-03–2022-02-06–85–169
2022-02-06,play with kiddos,Darmadi Karjanto Putro,Jl Pinangsia III/15,Jakarta Pusat,17167,1283–2022-02-03–2022-02-06–68–113
2022-02-06,Solusi Fingerprint,Andiko Ardi Purnomo,Jl Cipinang Cempedak II 14,Jakarta Selatan,16266,1440–2022-02-03–2022-02-06–18–66
2022-02-06,Focallure Official Store,Darwin Sutanto,Jl Cilincing Raya 43 A,Jakarta Pusat,17010,850–2022-02-05–2022-02-06–78–228
2022-02-06,COTTON GOODS STORE,Jenny Elisabeth RG,Jl P Tubagus Angke 11 K-L,Jakarta Barat,15906,1424–2022-02-03–2022-02-06–115–157
2022-02-06,Y&S Collections,Ananda Soewono,Jl Gorontalo 9,Jakarta Utara,16147,1450–2022-02-05–2022-02-06–10–210
2022-02-06,SEDANA AMERTA,Bimo Surono,Jl Lodan 23,Jakarta Pusat,16487,1017–2022-02-03–2022-02-06–48–58
2022-02-06,Water.Online.Shop,Johan Arifkaja Adi Lesmana,Jl Kertanegara 4,Jakarta Barat,16588,998–2022-02-04–2022-02-06–117–55
2022-02-06,Human Greatness Labs,Edy Suwarno,Jl Ciputat Raya 16,Jakarta Selatan,16820,1751–2022-02-03–2022-02-06–85–131
2022-02-06,House of Smith Official,Ben Morice,Jl Kembang Indah Utama Bl J-2 A/16-17,Jakarta Selatan,15951,1700–2022-02-04–2022-02-06–33–118
2022-02-06,luxcrime,Andiko Ardi Purnomo,Jl Cipinang Cempedak II 14,Jakarta Selatan,16266,1098–2022-02-05–2022-02-06–18–227
2022-02-06,X-Urband Official,BELLYANAWATY BUDIMAN,Jl Pangkalan,Jakarta Selatan,15508,930–2022-02-04–2022-02-06–32–124
2022-02-06,Y&S Collections,Emi Sukiati Lasimon,Jl Letjen Haryono MT Kav 62 Wisma Korindo,Jakarta Pusat,16450,932–2022-02-04–2022-02-06–96–210
2022-02-06,DUMA Official,Bernadette Ruth Irawati,Jl Rempoa Raya 45,Jakarta Selatan,16145,1396–2022-02-03–2022-02-06–43–174
2022-02-06,Livehaf Official,Bernadette Ruth Irawati,Jl Rempoa Raya 45,Jakarta Selatan,16145,869–2022-02-03–2022-02-06–43–123
2022-02-06,THENBLANK,Christanto Santoso,JL. Kesehatan No. 3,Kota Sorong,17104,1333–2022-02-04–2022-02-06–56–219
2022-02-06,Deli office automative,Ance Anggraeny,Jl Garuda Dlm I Bl B/47,Kota Bandung,16576,1750–2022-02-03–2022-02-06–11–64
2022-02-06,Apotek Lucky Star Jakut,Muhammad Aksa Mahmud,Jl Raya Semarang-Purwodadi Km 17 Semarang,Kota Solo,15494,1586–2022-02-04–2022-02-06–126–309
2022-02-06,CrafTex,Aluinanto Sandjojo,Jl Inspeksi Saluran Kalimalang 9 A-B,Jakarta Pusat,16035,972–2022-02-05–2022-02-06–2–114
2022-02-06,tokojaketbadung,Alwijaya Aw,Jl Laks L RE Martadinata 279,Jakarta Barat,16844,771–2022-02-05–2022-02-06–5–202
2022-02-06,DENPOO OFFICIAL STORE,Evert Jimmy Lengkong,Jl Jend Urip Sumohardjo 31 E,Jakarta Pusat,17061,1061–2022-02-04–2022-02-06–101–39
2022-02-06,Citra Selaras Supliyer,Evelyn Luciana Soeyapto,Jl Lodan Raya 1 Bl BE,Jakarta Pusat,15959,818–2022-02-04–2022-02-06–100–97
2022-02-06,Belanja Elektronik,Muddai Madang,Jl Nibung Raya 129,Sumatera Utara,16421,885–2022-02-04–2022-02-06–123–8
2022-02-06,Make Over Official Shop,Edy Kusnadi,Jl Depsos Raya 42 B RT 008/01,Jakarta Selatan,17100,1163–2022-02-04–2022-02-06–83–224
2022-02-06,ecinos,Elvira Pudjiwati,Jl Raya Pasar Minggu Bl B/12,Jakarta Pusat,16563,1631–2022-02-03–2022-02-06–95–193
2022-02-06,Apotek Rio Bekasi Selatan,Aluinanto Sandjojo,Jl Inspeksi Saluran Kalimalang 9 A-B,Jakarta Pusat,16035,1001–2022-02-03–2022-02-06–2–284
2022-02-06,Belanja Elektronik,Hioe Isenta,Jl Pekayon 4,Jakarta Barat,16966,1384–2022-02-03–2022-02-06–109–8
2022-02-06,TOKO BESI TIMUR JAYA,Johan T. Gilbert,Jl Pluit Mas Raya VI A Bl G/9,Jakarta Barat,16577,828–2022-02-03–2022-02-06–119–17
2022-02-06,Kastil Drakula,Efrem Wardhana,Jl Salemba Raya Psr Kenari AKS 12,Jakarta Pusat,16239,1076–2022-02-03–2022-02-06–88–84
2022-02-06,PAKAN LOVEBIRD MBOK DEWI,Johan Soedibjo,Jl Probolinggo 5,Jakarta Barat,17273,1665–2022-02-04–2022-02-06–118–132
2022-02-06,Aisyah Herbalindo,Benny Tenges,Jl Gn Rahayu 1 A,Kota Bandung,16993,1385–2022-02-05–2022-02-06–40–263
2022-02-06,Armor_Shop,Christian Leuchtenberg,Jl Puri Agung Mal Puri Indah Unit IU/1 C,Jakarta Pusat,17209,964–2022-02-05–2022-02-06–58–265
2022-02-06,ipstore_id,Andre Abdi,Jl Mangga Besar XIII RT 12/02,Jakarta Selatan,15173,1276–2022-02-03–2022-02-06–19–204
2022-02-06,look180,Darmadi Karjanto Putro,Jl Pinangsia III/15,Jakarta Pusat,17167,996–2022-02-04–2022-02-06–68–172
2022-02-06,Toko NadyaNaira,Danny Tjiu,Jl Tebet Brt I/2,Jakarta Pusat,16429,1161–2022-02-04–2022-02-06–65–180
2022-02-06,Herbal Store Bharata,Johan Tandean,Jl Raya Kebayoran Lama Permata Kebayoran Plaza Bl A/12,Jakarta Barat,15719,739–2022-02-03–2022-02-06–120–294
2022-02-06,CrafTex,Amalia,Jl Paseban 3 C,Jakarta Barat,16456,1574–2022-02-04–2022-02-06–6–114
2022-02-06,Sangkilco,Ance Anggraeny,Jl Garuda Dlm I Bl B/47,Kota Bandung,16576,1452–2022-02-04–2022-02-06–11–117
2022-02-06,Indah Jaya Tools,Bismarka Kurniawan,Jl Batu 1,Jakarta Pusat,16516,1034–2022-02-05–2022-02-06–51–20
2022-02-07,Everlasting Gift,Bob Yanuar,Jl Percetakan Negara II 24,Jakarta Pusat,16675,1400–2022-02-06–2022-02-07–53–91
2022-02-07,Putra Jaya 88,Execorp Limited,Jl Raden Saleh Ruko Metro Permata Bl A-2/33,Jakarta Pusat,15758,837–2022-02-05–2022-02-07–107–13
2022-02-07,Apotek Aulia Bekasi Utara,Emil Abeng,Jl Kutisari Raya 12,Kota Pasuruan,16049,1285–2022-02-04–2022-02-07–97–289
2022-02-07,SEDANA AMERTA,Ananda Soewono,Jl Gorontalo 9,Jakarta Utara,16147,1158–2022-02-05–2022-02-07–10–58
2022-02-07,Erigo Official,Andre Sukendra Atmadja,Jl Laksda M Nazir 11 U,Jakarta Selatan,16483,1169–2022-02-04–2022-02-07–22–166
2022-02-07,Apotek Sehat Kota Batu,Christian Dieter Scholz,Jl Tmn Sari Raya 5 D,Jakarta Pusat,16817,889–2022-02-06–2022-02-07–57–290
2022-02-07,GrosirPakaianRajut,Efrem Wardhana,Jl Salemba Raya Psr Kenari AKS 12,Jakarta Pusat,16239,1066–2022-02-06–2022-02-07–88–186
2022-02-07,ZenLiving,Evi Wikarsa,Jl Dewi Sartika 357 C,Jakarta Pusat,15415,822–2022-02-05–2022-02-07–103–44
2022-02-07,Madame Gie Official,Beng Phiau,Jl Baskara Sari 92,Kota Pasuruan,17038,1594–2022-02-05–2022-02-07–34–252
2022-02-07,Apotek Jihan Farma,Effendy Husin,Jl Ampera Raya Kav I/5 Ged Satmarindo Lt 2,Jakarta Pusat,16277,1761–2022-02-04–2022-02-07–87–273
2022-02-07,YLV Smart Home,Beatrice El,Jl Tambak Anakan 9,Kota Pasuruan,17022,1717–2022-02-06–2022-02-07–29–95
2022-02-07,Setia Mandiri Elektronik,Jenny Elisabeth RG,Jl P Tubagus Angke 11 K-L,Jakarta Barat,15906,1685–2022-02-04–2022-02-07–115–41
2022-02-07,Apotek Batu Permata Bandung,Johan Arifkaja Adi Lesmana,Jl Kertanegara 4,Jakarta Barat,16588,1513–2022-02-05–2022-02-07–117–288
2022-02-07,Maslinda Store,Emily Waty Setiawan,Jl Lautze 87,Jakarta Pusat,17176,1290–2022-02-06–2022-02-07–99–79
2022-02-07,GMF2015,Bayu Irianto,Jl Soka 24,Kota Bandung,16999,1489–2022-02-05–2022-02-07–25–163
2022-02-07,LUXEWARES,Christiana Niowni,Jl Peta 62,Kota Bandung,17147,1215–2022-02-04–2022-02-07–64–19
2022-02-07,GMF2015,Emil Abeng,Jl Kutisari Raya 12,Kota Pasuruan,16049,878–2022-02-06–2022-02-07–97–163
2022-02-07,Rumahku Official,Bobby Iman Satrio,Jl Kom L Yos Sudarso 27,Jakarta Pusat,15391,853–2022-02-06–2022-02-07–55–23
2022-02-07,lbagstore,Fabian Gelael,Jl Prof Surya Sumantri 16,Kota Bandung,16319,796–2022-02-06–2022-02-07–108–10
2022-02-07,Apotek Madani Farma Bekasi,Darwin Sutanto,Jl Cilincing Raya 43 A,Jakarta Pusat,17010,1694–2022-02-04–2022-02-07–78–287
2022-02-07,Apotek Labora Jaya,Andi Pravidia Saliman,Jl Angkasa Bl B-7/8,Jakarta Utara,15829,809–2022-02-06–2022-02-07–16–296
2022-02-07,Clouwny,Emily Stephana Djauhari,Jl Tabanas 22 Kompl Bank,Jakarta Pusat,17000,1759–2022-02-04–2022-02-07–98–206
2022-02-07,YOU Beauty Official,Darmawansjah Setiawan,Jl Raya Bekasi Km 25/95,Jakarta Pusat,16825,775–2022-02-05–2022-02-07–70–225
2022-02-07,Sido Muncul Store,Benny Tenges,Jl Gn Rahayu 1 A,Kota Bandung,16993,1298–2022-02-05–2022-02-07–40–276
2022-02-07,OTWOO Indonesia,Bernadette Ruth Irawati,Jl Rempoa Raya 45,Jakarta Selatan,16145,805–2022-02-06–2022-02-07–43–246
2022-02-07,DPRINCE,Andre Sukendra Atmadja,Jl Laksda M Nazir 11 U,Jakarta Selatan,16483,813–2022-02-04–2022-02-07–22–22
2022-02-07,Erigo Official,Bernie Prajoga,Jl Casa 2,Kota Bandung,16858,1389–2022-02-05–2022-02-07–44–166
2022-02-07,Apotek Aulia Bekasi Utara,BEATRICE EL,Jl Kb Jeruk 10,Jakarta Selatan,17233,826–2022-02-05–2022-02-07–30–289
2022-02-07,Apotek Kenaiban,BHAYANG SURYADIMADJA,Jl Gondangdia Lama 24,Jakarta Pusat,16116,864–2022-02-04–2022-02-07–46–312
2022-02-07,SWEPO Official Store,Anak Agung Gde Agung,Jl Sisingamangaraja Km 5.5/10,Sumatera Utara,16555,1735–2022-02-05–2022-02-07–9–197
2022-02-07,Livehaf Official,Execorp Limited,Jl Raden Saleh Ruko Metro Permata Bl A-2/33,Jakarta Pusat,15758,718–2022-02-05–2022-02-07–107–123
2022-02-07,inayafashion,BHAYANG SURYADIMADJA,Jl Gondangdia Lama 24,Jakarta Pusat,16116,991–2022-02-04–2022-02-07–46–178
2022-02-08,Apotek Century Tunjungan Plaza,Bob Yanuar,Jl RS Fatmawati 15 Golden Plaza Bl I/1-2,Jakarta Pusat,16250,1589–2022-02-06–2022-02-08–52–313
2022-02-08,KremlinOfficial,Evi Yulisma Harahap,Jl Kerinci 19,Jakarta Pusat,16526,1208–2022-02-07–2022-02-08–104–122
2022-02-08,Raecca Official Store,Darmo Suwito Barwin,Jl Jelambar Ilir 2,Jakarta Pusat,15353,1430–2022-02-05–2022-02-08–73–259
2022-02-08,keely acc,Andhika Anindyaguna Hermanto,Jl Iskandarsyah II 2 Pasaraya Blok M,Jakarta Utara,15174,1012–2022-02-07–2022-02-08–13–26
2022-02-08,ESQA Cosmetics,Efendi Boedhiman,Jl Pejaten Brt 10 A,Jakarta Selatan,16965,1270–2022-02-07–2022-02-08–86–230
2022-02-08,Beauty is Here,Eiffel Tedja,Jl Kwitang Raya 8 Ged Senatama,Jakarta Pusat,16366,1274–2022-02-06–2022-02-08–89–232
2022-02-08,Dolphin Tamiya Hobby,Darmo Suwito Barwin,Jl Jelambar Ilir 2,Jakarta Pusat,15353,1112–2022-02-05–2022-02-08–73–207
2022-02-08,Aerostreet,Hioe Isenta and Ivy Lianawati,Jl Raya Alternatif Cibubur 23,Jakarta Pusat,17067,1279–2022-02-07–2022-02-08–110–120
2022-02-08,Suplementory Official,Anak Agung Gde Agung,Jl Sisingamangaraja Km 5.5/10,Sumatera Utara,16555,838–2022-02-05–2022-02-08–9–297
2022-02-08,zero plus,Muddai Madang,Jl Nibung Raya 129,Sumatera Utara,16421,1105–2022-02-05–2022-02-08–123–69
2022-02-08,To Sehat Jakarta,Alwi Alatas,Jl Tanjung 2,Kota Solo,17087,1621–2022-02-07–2022-02-08–4–247
2022-02-08,Aerostreet,Andi Pravidia Saliman,Jl Angkasa Bl B-7/8,Jakarta Utara,15829,1618–2022-02-05–2022-02-08–16–120
2022-02-08,X-Urband Official,,,,,1099–2022-02-05–2022-02-08––124
2022-02-08,HNA-houseware,Johan Tandean,Jl Raya Kebayoran Lama Permata Kebayoran Plaza Bl A/12,Jakarta Barat,15719,1608–2022-02-05–2022-02-08–120–50
2022-02-08,Apotek Karunia Sehat Condet Kramat Jati,Ewik Hendri,Jl Jawa V Bl C/24,Jakarta Pusat,16677,758–2022-02-06–2022-02-08–106–272
2022-02-08,INTI MEDIKA STORE,Christian Sandy Rachmat,Jl Tmn Surya,Jakarta Pusat,15476,720–2022-02-06–2022-02-08–61–282
2022-02-08,NOSH,Ananda Soewono,Jl Gorontalo 9,Jakarta Utara,16147,1598–2022-02-06–2022-02-08–10–214
2022-02-08,Apotek Mario Cengkareng,Andre Sukendra Atmadja,Jl Laksda M Nazir 11 U,Jakarta Selatan,16483,890–2022-02-05–2022-02-08–22–305
2022-02-08,Focallure Official Store,Johana Poedjokerto,Jl KH Zainul Arifin 35,Jakarta Selatan,15151,894–2022-02-05–2022-02-08–121–228
2022-02-08,MPS Bigsize,Alwi Alatas,Jl Tanjung 2,Kota Solo,17087,1083–2022-02-05–2022-02-08–4–221
2022-02-08,Aisyah Herbalindo,Bimo Surono,Jl Lodan 23,Jakarta Pusat,16487,1316–2022-02-07–2022-02-08–48–263
2022-02-08,Apotek Lucky Star Tanjung Priok,Bengt Carl Gustav Thornberg,Jl Arteri Mangga Dua Raya Pus Perdag Psr Pagi Mangga Dua Bl B/132,Jakarta Selatan,16702,1756–2022-02-07–2022-02-08–35–281
2022-02-08,TJJ shop,Christian Nainggolan,Jl Raya Ciracas 4,Jakarta Pusat,15285,1214–2022-02-07–2022-02-08–59–2
2022-02-08,Eroc Official Store,Darmansjah Darsono,Jl Bantir 10 50651,Kota Solo,15323,1712–2022-02-06–2022-02-08–69–59
2022-02-08,Apotek Sana Farma Majapahit,BEATRICE EL,Jl Kb Jeruk 10,Jakarta Selatan,17233,1527–2022-02-05–2022-02-08–30–308
2022-02-08,Apotek Lucky Star Jakut,Bob Yanuar,Jl Percetakan Negara II 24,Jakarta Pusat,16675,1522–2022-02-05–2022-02-08–53–309
2022-02-08,Cammomile FashionLine,Johan T. Gilbert,Jl Pluit Mas Raya VI A Bl G/9,Jakarta Barat,16577,1166–2022-02-07–2022-02-08–119–191
2022-02-08,To Sehat Jakarta,Elsa Djauhari,Jl Ngagel Tirtosari 19,Kota Pasuruan,16072,941–2022-02-05–2022-02-08–92–247
2022-02-08,Fahrich Official Shop,BHAYANG SURYADIMADJA,Jl Gondangdia Lama 24,Jakarta Pusat,16116,1151–2022-02-07–2022-02-08–46–146
2022-02-08,CrafTex,Andi Gunawan Wibowo,Jl H Dilun Raya 113 Kel Ulujami Kec Pesanggrahan,Jakarta Utara,16276,950–2022-02-07–2022-02-08–15–114
2022-02-08,Lalulaku,Eko Budianto,Jl Raden Saleh 1 B-D,Jakarta Pusat,16110,1051–2022-02-06–2022-02-08–91–6
2022-02-08,YOU Beauty Official,Muhammad Alatas,Jl Psr Blauran Baru C/3,Kota Pasuruan,16687,1366–2022-02-05–2022-02-08–127–225
2022-02-08,Herbalindo Citra Mandiri,Darjoto Setyawan,Jl Stasiun 30 Kel Tanjung Gusta,Sumatera Utara,17130,1041–2022-02-07–2022-02-08–67–293
2022-02-08,lattina_shop,Edy Kusnadi,Jl Depsos Raya 42 B RT 008/01,Jakarta Selatan,17100,961–2022-02-07–2022-02-08–83–184
2022-02-08,PINKFLASH OFFICIAL STORE,Benny Tjokrosapoetro,Jl Cideng Tmr 38,Jakarta Selatan,15744,1040–2022-02-05–2022-02-08–41–233
2022-02-08,House of Smith Official,Bayu Irianto,Jl Soka 24,Kota Bandung,16999,1165–2022-02-06–2022-02-08–25–118
2022-02-08,luxcrime,Bob Yanuar,Jl Percetakan Negara II 24,Jakarta Pusat,16675,976–2022-02-06–2022-02-08–53–227
2022-02-08,agni-idstore,Bayu Virgan Triyatno,Jl Kota Denpasarkpapan 29-31,Jakarta Selatan,15536,1448–2022-02-07–2022-02-08–27–171
2022-02-08,SORU Indonesia,Andre Abdi,Jl Mangga Besar XIII RT 12/02,Jakarta Selatan,15173,1030–2022-02-07–2022-02-08–19–3
2022-02-08,Batik MasTri Solo,Evelyn Luciana Soeyapto,Jl Lodan Raya 1 Bl BE,Jakarta Pusat,15959,993–2022-02-05–2022-02-08–100–130
2022-02-08,Madame Gie Official,Darmansjah Darsono,Jl Bantir 10 50651,Kota Solo,15323,1439–2022-02-06–2022-02-08–69–252
2022-02-09,ESQA Cosmetics,Bob Yanuar,Jl Percetakan Negara II 24,Jakarta Pusat,16675,1221–2022-02-08–2022-02-09–53–230
2022-02-09,Maslinda Store,JENNY WIDJAJA,Jl Hayam Wuruk 120,Jakarta Barat,15841,1199–2022-02-07–2022-02-09–116–79
2022-02-09,web komputindo,,,,,1033–2022-02-08–2022-02-09––102
2022-02-09,play with kiddos,Mugijanto Sugijono,Jl Dahlia Bl E/6 Kompl Tmn Modern,Jakarta Selatan,15432,1748–2022-02-06–2022-02-09–124–113
2022-02-09,TheStore Collection,Darjoto Setyawan,Jl Stasiun 30 Kel Tanjung Gusta,Sumatera Utara,17130,1053–2022-02-08–2022-02-09–67–141
2022-02-09,Apotek Karunia Sehat Condet Kramat Jati,Muhammad Alatas,Jl Psr Blauran Baru C/3,Kota Pasuruan,16687,988–2022-02-07–2022-02-09–127–272
2022-02-09,STUDIO TROPIK,Johana Poedjokerto,Jl KH Zainul Arifin 35,Jakarta Selatan,15151,1023–2022-02-07–2022-02-09–121–226
2022-02-09,Lsean,Danny Tjiu,Jl Tebet Brt I/2,Jakarta Pusat,16429,1467–2022-02-06–2022-02-09–65–34
2022-02-09,Apotek Sami Sehat Delanggu,Johan Soedibjo,Jl Probolinggo 5,Jakarta Barat,17273,1403–2022-02-07–2022-02-09–118–306
2022-02-09,MEGAH JAYA ELEKTRONIK,Benjamin Subrata,Jl Empu Sendok 30,Jakarta Selatan,16045,863–2022-02-07–2022-02-09–36–16
2022-02-09,cakraton,Dany Subrata,Jl Metro Permata Bl A-2/33,Jakarta Pusat,15640,1600–2022-02-06–2022-02-09–66–314
2022-02-09,TOKO BESI TIMUR JAYA,Execorp Limited,Jl Raden Saleh Ruko Metro Permata Bl A-2/33,Jakarta Pusat,15758,1466–2022-02-07–2022-02-09–107–17
2022-02-09,Ghani Bandung,Hioe Isenta and Ivy Lianawati,Jl Raya Alternatif Cibubur 23,Jakarta Pusat,17067,1378–2022-02-06–2022-02-09–110–158
2022-02-09,L'Oreal Paris Official Store,Evert Jimmy Lengkong,Jl Jend Urip Sumohardjo 31 E,Jakarta Pusat,17061,1406–2022-02-07–2022-02-09–101–242
2022-02-09,Deli Stationery,Betty Ang,Jl Kakap III 25,Jakarta Selatan,17260,1020–2022-02-08–2022-02-09–45–56
2022-02-09,Lalulaku,Johana Poedjokerto,Jl KH Zainul Arifin 35,Jakarta Selatan,15151,725–2022-02-06–2022-02-09–121–6
2022-02-09,Inez Official Store,Andi Gunawan Wibowo,Jl H Dilun Raya 113 Kel Ulujami Kec Pesanggrahan,Jakarta Utara,16276,1014–2022-02-08–2022-02-09–15–256
2022-02-09,msmo,Bimo Surono,Jl Lodan 23,Jakarta Pusat,16487,1115–2022-02-08–2022-02-09–48–129
2022-02-09,artacollection13,Bernadette Ruth Irawati,Jl Rempoa Raya 45,Jakarta Selatan,16145,830–2022-02-07–2022-02-09–43–211
2022-02-09,Autad20,Evert Jimmy Lengkong,Jl Jend Urip Sumohardjo 31 E,Jakarta Pusat,17061,1399–2022-02-08–2022-02-09–101–173
2022-02-09,Quantum Home Appliances,Irwan Hermanto,Jl Albaido I 29-30,Jakarta Barat,15246,824–2022-02-07–2022-02-09–113–18
2022-02-09,GrosirPakaianRajut,Johan Tandean,Jl Raya Kebayoran Lama Permata Kebayoran Plaza Bl A/12,Jakarta Barat,15719,1138–2022-02-07–2022-02-09–120–186
2022-02-09,Tokosebelah2021,Christiana Niowni,Jl Peta 62,Kota Bandung,17147,1264–2022-02-06–2022-02-09–64–160
2022-02-09,sahabatmulya74,Bimo Surono,Jl Lodan 23,Jakarta Pusat,16487,807–2022-02-06–2022-02-09–48–107
2022-02-09,lbagstore,Eiffel Tedja,Jl Kwitang Raya 8 Ged Senatama,Jakarta Pusat,16366,1455–2022-02-07–2022-02-09–89–10
2022-02-09,Apotek Sahabat Ambulu,Betty Ang,Jl Kakap III 25,Jakarta Selatan,17260,1649–2022-02-06–2022-02-09–45–283
2022-02-09,Apotek Rio Bekasi Selatan,Beata Ida Hartono,Jl Tj Batu 21 J/11,Kota Pasuruan,16975,804–2022-02-07–2022-02-09–28–284
2022-02-09,Livehaf Official,Johana Poedjokerto,Jl KH Zainul Arifin 35,Jakarta Selatan,15151,1254–2022-02-08–2022-02-09–121–123
2022-02-09,Quantum Home Appliances,Bob Yanuar,Jl RS Fatmawati 15 Golden Plaza Bl I/1-2,Jakarta Pusat,16250,1130–2022-02-08–2022-02-09–52–18
2022-02-09,Raecca Official Store,Darmadi Karjanto Putro,Jl Pinangsia III/15,Jakarta Pusat,17167,1010–2022-02-08–2022-02-09–68–259
2022-02-09,luxcrime,Muddai Madang,Jl Nibung Raya 129,Sumatera Utara,16421,1670–2022-02-07–2022-02-09–123–227
2022-02-09,Citra Selaras Supliyer,Christiana Niowni,Jl Peta 62,Kota Bandung,17147,1673–2022-02-07–2022-02-09–64–97
2022-02-09,Aisyah Herbalindo,Aluinanto Sandjojo,Jl Inspeksi Saluran Kalimalang 9 A-B,Jakarta Pusat,16035,1249–2022-02-08–2022-02-09–2–263
2022-02-09,Wardah Official,Isenta Hioe,Jl Mandiri 9,Jakarta Barat,17224,1754–2022-02-06–2022-02-09–114–251
2022-02-09,Livehaf Official,Christiana Niowni,Jl Peta 62,Kota Bandung,17147,785–2022-02-08–2022-02-09–64–123
2022-02-09,Apotek Jihan Farma,Emily Waty Setiawan,Jl Lautze 87,Jakarta Pusat,17176,1753–2022-02-08–2022-02-09–99–273
2022-02-09,F2_Sweater,Christiana Halim,Jl Mampang Prapatan Raya 18,Jakarta Pusat,17224,1432–2022-02-06–2022-02-09–63–181
2022-02-09,anjarisshop,Edy Kosasih,Jl Pd Kelapa Raya Bl BI-4 B-C RT 005/04 Pondok Kelapa,Jakarta Selatan,16647,1517–2022-02-07–2022-02-09–82–177
2022-02-09,Parayu official shop,Bobby Andhika,Jl Panti Asuhan 2,Jakarta Pusat,15502,921–2022-02-06–2022-02-09–54–176
2022-02-09,Belanja Elektronik,Edy Suwarno,Jl Ciputat Raya 16,Jakarta Selatan,16820,1531–2022-02-08–2022-02-09–85–8
2022-02-09,Mother of Pearl by Tasya Farasya,Darjoto Setyawan,Jl Stasiun 30 Kel Tanjung Gusta,Sumatera Utara,17130,1073–2022-02-07–2022-02-09–67–239
2022-02-09,PSORIA Official,Dany Subrata,Jl Metro Permata Bl A-2/33,Jakarta Pusat,15640,936–2022-02-07–2022-02-09–66–318
2022-02-09,Apotek Sami Sehat Delanggu,Benny Tenges,Jl Gn Rahayu 1 A,Kota Bandung,16993,1703–2022-02-08–2022-02-09–40–306
2022-02-09,simplicityapparel,Christian Sandy Rachmat,Jl Tmn Surya,Jakarta Pusat,15476,1499–2022-02-07–2022-02-09–61–154
2022-02-09,SOMETHINC official,Alwijaya Aw,Jl Laks L RE Martadinata 279,Jakarta Barat,16844,1318–2022-02-07–2022-02-09–5–241
2022-02-09,Peek-A-Boo Baby Stuff,Eko Budianto,Jl Raden Saleh 1 B-D,Jakarta Pusat,16110,1536–2022-02-08–2022-02-09–91–277
2022-02-09,Maxim Official Store,Andreas Andikha Bunanta,Jl Mampang Prapatan Raya 106 Plaza Basmar,Jakarta Selatan,16591,1704–2022-02-07–2022-02-09–23–33
2022-02-09,Citra Selaras Supliyer,Darwin Leo,Jl Cikini Raya 8,Jakarta Pusat,16509,1537–2022-02-07–2022-02-09–75–97
2022-02-09,PINKFLASH OFFICIAL STORE,BELLYANAWATY BUDIMAN,Jl Pangkalan,Jakarta Selatan,15508,898–2022-02-06–2022-02-09–32–233
2022-02-09,Quantum Home Appliances,Muhammad Aksa Mahmud,Jl Raya Semarang-Purwodadi Km 17 Semarang,Kota Solo,15494,1560–2022-02-07–2022-02-09–126–18
2022-02-09,Energi Herbals,Evie Raviana,Jl Tmn Duta Mas Bl B-4/2,Jakarta Pusat,15274,1494–2022-02-08–2022-02-09–105–262
